Category,Rating,Reviews,Size,Installs,Type,Content Rating
COMMUNICATION,4.6,2264916,9000,"10,000,000",Free,Everyone
COMMUNICATION,4.3,541389,20000,"10,000,000",Free,Everyone
COMMUNICATION,4.4,2473693,7900,"100,000,000",Free,Everyone
COMMUNICATION,4.2,42925,28000,"1,000,000",Free,Everyone
COMMUNICATION,4.5,5150471,49000,"100,000,000",Free,Everyone
COMMUNICATION,4.5,2511130,27000,"10,000,000",Free,Everyone
COMMUNICATION,4.4,3648480,18000,"100,000,000",Free,Teen
COMMUNICATION,4.5,17714850,14000,"100,000,000",Free,Teen
COMMUNICATION,4.1,13100,27000,"1,000,000",Free,Everyone
COMMUNICATION,4.2,27156,41000,"1,000,000",Free,Everyone
COMMUNICATION,4.1,55098,38000,"1,000,000",Free,Everyone
COMMUNICATION,4.3,1133501,5500,"10,000,000",Free,Everyone
COMMUNICATION,4.1,12578,27000,"100,000",Free,Everyone
COMMUNICATION,4.2,10965,7200,"100,000",Free,Everyone
COMMUNICATION,4,18247,21000,"100,000",Paid,Everyone
COMMUNICATION,4.2,190613,8800,"10,000,000",Free,Everyone
COMMUNICATION,4.2,125232,38000,"10,000,000",Free,Everyone
COMMUNICATION,4.2,83239,11000,"1,000,000",Free,Everyone
COMMUNICATION,4.3,11334973,6500,"100,000,000",Free,Everyone
COMMUNICATION,4.3,72065,26000,"1,000,000",Free,Everyone
COMMUNICATION,4.4,27540,19000,"1,000,000",Free,Everyone
COMMUNICATION,4.2,104990,6100,"1,000,000",Free,Everyone
COMMUNICATION,4.4,177703,77000,"10,000,000",Free,Mature 17+
COMMUNICATION,4.1,17529,9500,"1,000,000",Free,Everyone
COMMUNICATION,4.2,177263,14000,"10,000,000",Free,Mature 17+
COMMUNICATION,4.8,237468,38000,"1,000,000",Free,Everyone
COMMUNICATION,4.4,32254,16000,"1,000,000",Free,Everyone
COMMUNICATION,4.4,483565,3400,"10,000,000",Free,Everyone
COMMUNICATION,4.4,552441,4700,"10,000,000",Free,Everyone
COMMUNICATION,4,60308,5000,"1,000,000",Free,Everyone
COMMUNICATION,4.5,457283,4900,"10,000,000",Free,Everyone
COMMUNICATION,4.4,93825,4900,"1,000,000",Free,Everyone
COMMUNICATION,4.1,32283,16000,"1,000,000",Free,Everyone
COMMUNICATION,4.2,15287,3900,"1,000,000",Free,Everyone
COMMUNICATION,4.5,205739,4400,"1,000,000",Free,Everyone
COMMUNICATION,4.3,14873,4800,"1,000,000",Free,Everyone
COMMUNICATION,4.5,7820209,4500,"100,000,000",Free,Everyone
COMMUNICATION,4,9498,70000,"1,000,000",Free,Everyone
COMMUNICATION,4.3,4604483,4900,"1,000,000,000",Free,Everyone
COMMUNICATION,4.3,4188142,3700,"100,000,000",Free,Everyone
COMMUNICATION,4.2,88427,4900,"1,000,000",Free,Everyone
COMMUNICATION,4.5,305218,16000,"10,000,000",Free,Everyone
COMMUNICATION,4.6,183374,4600,"1,000,000",Free,Everyone
COMMUNICATION,4.1,20901,3600,"1,000,000",Free,Everyone
COMMUNICATION,4,122595,21000,"1,000,000",Free,Everyone
COMMUNICATION,4.2,124346,13000,"10,000,000",Free,Everyone
COMMUNICATION,4.6,837842,8700,"10,000,000",Free,Everyone
COMMUNICATION,4.1,255,9200,"10,000",Free,Everyone
COMMUNICATION,4.3,41420,6900,"1,000,000",Free,Everyone
COMMUNICATION,4.2,44706,39000,"1,000,000",Free,Everyone
COMMUNICATION,4.3,23707,8000,"100,000",Free,Everyone
COMMUNICATION,4,3419513,3900,"1,000,000,000",Free,Everyone
COMMUNICATION,4.3,4785988,14000,"100,000,000",Free,Everyone
COMMUNICATION,4.2,594728,11000,"10,000,000",Free,Everyone
COMMUNICATION,4.3,11335255,13000,"100,000,000",Free,Everyone
COMMUNICATION,4.1,10484169,9300,"1,000,000,000",Free,Everyone
COMMUNICATION,4.2,5387446,5000,"100,000,000",Free,Everyone
COMMUNICATION,4.1,29208,10000,"1,000,000",Free,Everyone
COMMUNICATION,4.6,191032,5000,"1,000,000",Free,Everyone
COMMUNICATION,4.3,350154,5000,"10,000,000",Free,Everyone
COMMUNICATION,4.2,244863,3600,"10,000,000",Free,Everyone
COMMUNICATION,4.2,10790289,19000,"100,000,000",Free,Everyone
COMMUNICATION,4.3,2546527,5000,"100,000,000",Free,Everyone
DATING,4.2,1545,9800,"10,000",Paid,Mature 17+
DATING,2.6,57,14000,"1,000",Paid,Everyone
DATING,0,0,5000,0,Paid,Teen
DATING,0,0,4900,100,Paid,Everyone
DATING,0,4,5500,100,Paid,Teen
DATING,3.5,2,11000,100,Paid,Mature 17+
DATING,4,516801,3800,"10,000,000",Free,Mature 17+
DATING,4.1,285726,5000,"10,000,000",Free,Mature 17+
DATING,3.7,76646,8200,"10,000,000",Free,Mature 17+
DATING,4.1,2556,21000,"100,000",Free,Mature 17+
DATING,4.2,7779,12000,"100,000",Free,Mature 17+
DATING,4.5,61637,10000,"1,000,000",Free,Mature 17+
DATING,4.4,12632,3300,"1,000,000",Free,Mature 17+
DATING,4.2,313724,25000,"10,000,000",Free,Mature 17+
DATING,4,48845,15000,"1,000,000",Free,Mature 17+
DATING,4.1,305708,10000,"10,000,000",Free,Mature 17+
DATING,3.1,31320,4900,"1,000,000",Free,Mature 17+
DATING,4.4,172460,4400,"1,000,000",Free,Mature 17+
DATING,4.2,4195,3500,"100,000",Free,Mature 17+
DATING,4.1,11633,7800,"100,000",Free,Mature 17+
DATING,3.9,10212,9000,"1,000,000",Free,Mature 17+
DATING,4.3,37053,15000,"1,000,000",Free,Mature 17+
DATING,4.4,667,19000,"10,000",Free,Mature 17+
DATING,3.5,13202,56000,"1,000,000",Free,Mature 17+
DATING,4,28671,38000,"1,000,000",Free,Mature 17+
DATING,3.3,1157,16000,"100,000",Free,Mature 17+
DATING,4.5,212626,5000,"10,000,000",Free,Mature 17+
DATING,4.4,222888,27000,"1,000,000",Free,Mature 17+
DATING,4.1,2067,4700,"100,000",Free,Mature 17+
DATING,3.9,1643,3400,"100,000",Free,Mature 17+
DATING,3.9,105,4900,"1,000",Free,Mature 17+
DATING,3.6,3414,25000,"100,000",Free,Mature 17+
DATING,4,42194,29000,"1,000,000",Free,Mature 17+
DATING,3.6,11806,8100,"1,000,000",Free,Mature 17+
DATING,3.4,1999,14000,"100,000",Free,Mature 17+
DATING,4.2,22544,27000,"1,000,000",Free,Mature 17+
DATING,4.1,97684,3900,"1,000,000",Free,Mature 17+
DATING,3.4,2519,13000,"100,000",Free,Mature 17+
DATING,3,1146,5000,"100,000",Free,Mature 17+
DATING,4.6,13046,5500,"100,000",Free,Mature 17+
DATING,4.1,17268,16000,"100,000",Free,Mature 17+
DATING,3.9,8722,4800,"100,000",Free,Mature 17+
DATING,1.9,953,14000,"100,000",Free,Mature 17+
DATING,3.5,2593,4700,"100,000",Free,Mature 17+
DATING,2.5,5377,3700,"100,000",Free,Mature 17+
DATING,3.9,852,4900,"100,000",Free,Mature 17+
DATING,3.4,212,3500,"10,000",Free,Mature 17+
DATING,3.5,1972,4500,"1,000,000",Free,Mature 17+
DATING,4.4,35206,36000,"1,000,000",Free,Everyone
DATING,3.8,5164,4500,"100,000",Free,Mature 17+
DATING,4.2,1939,19000,"100,000",Free,Mature 17+
DATING,2.5,277,14000,"100,000",Free,Mature 17+
DATING,2.8,80,77000,"10,000",Free,Teen
DATING,4.1,825,21000,"100,000",Free,Mature 17+
DATING,4.2,40035,7900,"1,000,000",Free,Mature 17+
DATING,3.5,1093,9300,"100,000",Free,Mature 17+
DATING,4.3,135418,18000,"10,000,000",Free,Mature 17+
DATING,3.3,1601,18000,"100,000",Free,Mature 17+
DATING,4.1,2212,21000,"100,000",Free,Mature 17+
DATING,4.2,57081,3300,"1,000,000",Free,Mature 17+
DATING,3.5,241,24000,"10,000",Free,Mature 17+
DATING,4.2,63986,39000,"1,000,000",Free,Mature 17+
DATING,4.4,7888,3200,"100,000",Free,Mature 17+
DATING,4.1,535,5100,"100,000",Free,Mature 17+
DATING,4.2,5084,11000,"100,000",Free,Mature 17+
DATING,4.3,2430,27000,"100,000",Free,Mature 17+
DATING,4.1,285726,37000,"10,000,000",Free,Mature 17+
DATING,4,48845,26000,"1,000,000",Free,Mature 17+
DATING,4.1,2556,11000,"100,000",Free,Mature 17+
DATING,4.2,7779,41000,"100,000",Free,Mature 17+
DATING,3,837,49000,"100,000",Free,Mature 17+
DATING,4.4,12632,21000,"1,000,000",Free,Mature 17+
DATING,4.5,61637,8100,"1,000,000",Free,Mature 17+
DATING,2.5,5377,51000,"100,000",Free,Mature 17+
DATING,4.1,11633,14000,"100,000",Free,Mature 17+
DATING,4.2,313724,18000,"10,000,000",Free,Mature 17+
DATING,4,738,3000,"10,000",Free,Mature 17+
DATING,4.1,305708,19000,"10,000,000",Free,Mature 17+
DATING,1.9,953,22000,"100,000",Free,Mature 17+
DATING,3.3,4631,6900,"100,000",Free,Mature 17+
DATING,4.4,222888,7400,"1,000,000",Free,Mature 17+
DATING,4.1,17268,84000,"100,000",Free,Mature 17+
DATING,3.8,5164,25000,"100,000",Free,Mature 17+
DATING,4.1,4953,18000,"1,000,000",Free,Teen
DATING,4.2,4195,2500,"100,000",Free,Mature 17+
DATING,4,28671,3900,"1,000,000",Free,Mature 17+
DATING,4.5,212626,21000,"10,000,000",Free,Mature 17+
DATING,3.7,1439,27000,"10,000",Free,Mature 17+
DATING,3.9,1645,21000,"100,000",Free,Mature 17+
DATING,3.5,13204,18000,"1,000,000",Free,Mature 17+
DATING,3.9,853,18000,"100,000",Free,Mature 17+
DATING,4,337,10000,"10,000",Free,Mature 17+
DATING,4.6,13049,97000,"100,000",Free,Mature 17+
DATING,4,51698,17000,"1,000,000",Free,Mature 17+
DATING,4.1,923,2000,"100,000",Free,Mature 17+
DATING,4.2,1546,1900,"10,000",Paid,Mature 17+
DATING,3.3,149,1800,"10,000",Free,Mature 17+
DATING,4.4,198,1800,"10,000",Free,Mature 17+
DATING,4.3,135420,17000,"10,000,000",Free,Mature 17+
DATING,4.2,22545,18000,"1,000,000",Free,Mature 17+
DATING,3.9,8723,5300,"100,000",Free,Mature 17+
DATING,4.3,23170,5400,"100,000",Free,Mature 17+
DATING,3.4,13890,5400,"100,000",Free,Mature 17+
DATING,4.2,57083,5400,"1,000,000",Free,Mature 17+
DATING,4.1,537,15000,"100,000",Free,Mature 17+
DATING,4,13440,5300,"100,000",Free,Mature 17+
DATING,3.6,143,48000,"10,000",Free,Mature 17+
DATING,4.2,1059,5400,"100,000",Free,Mature 17+
DATING,3.5,894,47000,"100,000",Free,Mature 17+
DATING,4,6191,29000,"100,000",Free,Mature 17+
DATING,4.1,2212,2300,"100,000",Free,Mature 17+
DATING,4.1,15081,4400,"1,000,000",Free,Mature 17+
DATING,2.8,80,6600,"10,000",Free,Teen
DATING,4.4,218,12000,"10,000",Free,Mature 17+
DATING,4.4,35205,29000,"1,000,000",Free,Everyone
DATING,4.2,243950,21000,"10,000,000",Free,Mature 17+
DATING,4.1,236,18000,"10,000",Free,Mature 17+
DATING,4.2,5152,18000,"100,000",Free,Mature 17+
DATING,3.9,1576,17000,"10,000",Free,Mature 17+
DATING,4.1,6701,10000,"1,000,000",Free,Mature 17+
DATING,4.2,40039,76000,"1,000,000",Free,Mature 17+
DATING,3.9,742,17000,"10,000",Free,Mature 17+
DATING,4,187,18000,"10,000",Free,Mature 17+
DATING,4.2,2506,21000,"100,000",Free,Mature 17+
DATING,4.5,182986,6900,"1,000,000",Free,Mature 17+
DATING,3.9,8661,14000,"1,000,000",Free,Mature 17+
DATING,3.6,8,76000,"1,000",Free,Mature 17+
DATING,4.4,59,11000,"1,000",Free,Everyone
DATING,3.5,35,19000,"1,000",Free,Mature 17+
DATING,4.4,28,6500,100,Free,Everyone
DATING,4.8,125,7000,"1,000",Free,Mature 17+
DATING,4.6,185,3300,"10,000",Free,Mature 17+
DATING,4.7,6,21000,100,Free,Mature 17+
DATING,4.8,110,2600,"10,000",Free,Mature 17+
DATING,0,3,21000,"1,000",Free,Mature 17+
DATING,2.7,3,5200,100,Free,Mature 17+
DATING,5,5,18000,"1,000",Free,Mature 17+
DATING,0,3,16000,"1,000",Free,Mature 17+
DATING,4.8,84,15000,"1,000",Free,Mature 17+
DATING,5,2,1200,100,Free,Mature 17+
DATING,4.8,20,18000,100,Free,Mature 17+
DATING,0,2,1800,100,Free,Mature 17+
DATING,4.9,776,7600,"1,000",Free,Mature 17+
DATING,3,2,59000,100,Free,Mature 17+
DATING,0,1,6900,100,Free,Teen
DATING,0,0,14000,0,Free,Mature 17+
DATING,4.7,14,41000,"1,000",Free,Mature 17+
DATING,0,0,19000,0,Free,Mature 17+
DATING,0,1,76000,100,Free,Mature 17+
DATING,1,1,21000,0,Free,Mature 17+
DATING,0,3,21000,100,Free,Everyone
DATING,0,0,21000,100,Free,Mature 17+
DATING,0,0,21000,100,Free,Everyone
DATING,0,24,5400,"1,000",Free,Mature 17+
DATING,0,0,7300,0,Free,Mature 17+
DATING,0,23,59000,100,Free,Mature 17+
DATING,0,0,41000,0,Free,Mature 17+
DATING,5,5,21000,100,Free,Teen
DATING,4.7,18,76000,100,Free,Mature 17+
DATING,0,0,7600,0,Free,Everyone
DATING,5,6,13000,100,Free,Mature 17+
DATING,0,1,63000,100,Free,Teen
DATING,0,2,44000,0,Free,Everyone
DATING,0,0,24000,0,Free,Everyone
DATING,5,5,24000,100,Free,Mature 17+
DATING,0,0,4500,0,Free,Mature 17+
DATING,0,0,11000,100,Free,Mature 17+
DATING,0,0,4600,100,Free,Everyone
DATING,0,0,3300,0,Free,Teen
DATING,3,1,6500,100,Free,Mature 17+
DATING,4.1,11,12000,"1,000",Free,Mature 17+
DATING,0,4,5600,100,Free,Mature 17+
DATING,0,14,9700,0,Free,Teen
DATING,0,0,15000,0,Free,Everyone
DATING,0,1,52000,0,Free,Mature 17+
DATING,0,104,4500,"1,000",Free,Mature 17+
DATING,0,0,49000,0,Free,Mature 17+
DATING,0,14,18000,0,Free,Everyone
DATING,5,3,13000,100,Free,Mature 17+
DATING,3.7,101,4000,"10,000",Free,Mature 17+
DATING,4.5,120,16000,100,Free,Mature 17+
DATING,4.2,24,17000,"1,000",Free,Mature 17+
DATING,0,0,24000,0,Free,Mature 17+
DATING,0,0,12000,0,Free,Everyone
DATING,0,0,78000,0,Free,Everyone
DATING,4.3,6,25000,100,Free,Mature 17+
DATING,4.1,4954,57000,"1,000,000",Free,Teen
DATING,1.9,954,9100,"100,000",Free,Mature 17+
DATING,4.1,2560,39000,"100,000",Free,Mature 17+
DATING,4.4,59,16000,"1,000",Free,Everyone
DATING,0,3,8500,"1,000",Free,Mature 17+
DATING,3.9,10212,12000,"1,000,000",Free,Mature 17+
DATING,3.9,105,72000,"1,000",Free,Mature 17+
DATING,0,21,12000,"1,000",Free,Mature 17+
DATING,4,42197,16000,"1,000,000",Free,Mature 17+
DATING,4.4,28,9600,100,Free,Everyone
DATING,4.7,6,22000,100,Free,Mature 17+
DATING,3.8,5168,13000,"100,000",Free,Mature 17+
DATING,4.4,12633,12000,"1,000,000",Free,Mature 17+
DATING,4.4,41605,23000,"100,000",Free,Mature 17+
DATING,3.6,8,20000,"1,000",Free,Mature 17+
DATING,4.4,218,25000,"10,000",Free,Mature 17+
DATING,2.7,3,17000,100,Free,Mature 17+
DATING,4.3,2433,19000,"100,000",Free,Mature 17+
DATING,4.6,185,21000,"10,000",Free,Mature 17+
DATING,2.8,80,19000,"10,000",Free,Teen
DATING,3.5,35,19000,"1,000",Free,Mature 17+
DATING,0,3,4400,"1,000",Free,Mature 17+
DATING,3.4,5,19000,100,Free,Mature 17+
DATING,4.8,125,12000,"1,000",Free,Mature 17+
DATING,4.7,791,11000,"10,000",Free,Mature 17+
DATING,4.8,110,12000,"10,000",Free,Mature 17+
DATING,4.8,5323,25000,"10,000",Free,Mature 17+
DATING,4.7,478,21000,"10,000",Free,Mature 17+
DATING,4.1,825,13000,"100,000",Free,Mature 17+
DATING,3.5,69,17000,"1,000",Free,Mature 17+
DATING,4.7,158,20000,"10,000",Free,Mature 17+
DATING,3.8,24,20000,"1,000",Free,Mature 17+
DATING,2.9,53,19000,"10,000",Free,Mature 17+
DATING,4.5,182986,17000,"1,000,000",Free,Mature 17+
DATING,3.3,1157,21000,"100,000",Free,Mature 17+
DATING,4.1,97699,15000,"1,000,000",Free,Mature 17+
DATING,0,8,19000,"1,000",Free,Mature 17+
EDUCATION,4.7,6289924,19000,"100,000,000",Free,Everyone
EDUCATION,4.6,181893,7200,"10,000,000",Free,Everyone 10+
EDUCATION,4.7,2544,32000,"100,000",Free,Everyone
EDUCATION,4.6,85375,44000,"1,000,000",Free,Everyone
EDUCATION,4.7,314299,19000,"10,000,000",Free,Everyone
EDUCATION,0,776,11000,"100,000",Free,Everyone
EDUCATION,4.5,9770,25000,"1,000,000",Free,Everyone
EDUCATION,4.7,32346,16000,"1,000,000",Free,Everyone
EDUCATION,4.8,4075,20000,"100,000",Free,Everyone
EDUCATION,4.6,10611,21000,"100,000",Free,Everyone
EDUCATION,4.6,9321,30000,"1,000,000",Free,Everyone
EDUCATION,4.6,56065,57000,"1,000,000",Free,Everyone
EDUCATION,4.2,14286,19000,"1,000,000",Free,Everyone
EDUCATION,4.9,133136,17000,"1,000,000",Free,Everyone
EDUCATION,3.8,2469,15000,"100,000",Free,Everyone
EDUCATION,4.2,36212,19000,"1,000,000",Free,Everyone
EDUCATION,4.4,390,19000,"100,000",Free,Everyone
EDUCATION,4.4,1090,19000,"1,000,000",Free,Everyone
EDUCATION,4.3,266948,44000,"10,000,000",Free,Everyone
EDUCATION,4.5,342918,19000,"10,000,000",Free,Everyone
EDUCATION,4.4,748,35000,"1,000,000",Free,Everyone
EDUCATION,4.6,172640,44000,"1,000,000",Free,Everyone
EDUCATION,3.9,61,20000,"10,000",Free,Mature 17+
EDUCATION,4.4,1619,19000,"1,000,000",Free,Everyone
EDUCATION,4.3,3168,25000,"1,000,000",Free,Everyone
EDUCATION,4.4,29855,43000,"1,000,000",Free,Mature 17+
EDUCATION,4.2,6736,3600,"1,000,000",Free,Mature 17+
EDUCATION,4.4,7005,7700,"1,000,000",Free,Everyone
EDUCATION,4,889,44000,"100,000",Free,Everyone
EDUCATION,4.2,5741,12000,"1,000,000",Free,Everyone
EDUCATION,3.8,27572,53000,"1,000,000",Free,Everyone
EDUCATION,4.5,10852,77000,"1,000,000",Free,Everyone
EDUCATION,4.7,9888,9500,"100,000",Free,Everyone
EDUCATION,4.5,1929,36000,"100,000",Free,Everyone
EDUCATION,4.3,1516,6300,"100,000",Free,Everyone
EDUCATION,4.2,215301,5900,"10,000,000",Free,Everyone
EDUCATION,4.3,423,12000,"100,000",Free,Everyone
EDUCATION,4.7,254519,2800,"1,000,000",Free,Everyone
EDUCATION,4.7,1107903,26000,"10,000,000",Free,Everyone
EDUCATION,4.6,85375,8700,"1,000,000",Free,Everyone
EDUCATION,4.6,181893,16000,"10,000,000",Free,Everyone 10+
EDUCATION,4.6,211856,53000,"10,000,000",Free,Everyone
EDUCATION,4.5,99020,14000,"1,000,000",Free,Everyone
EDUCATION,4.4,90481,8900,"1,000,000",Free,Everyone
EDUCATION,4.6,32381,11000,"1,000,000",Free,Everyone 10+
EDUCATION,4.5,248912,24000,"1,000,000",Free,Everyone
EDUCATION,4.5,248555,13000,"1,000,000",Free,Everyone
EDUCATION,4.2,215301,2800,"10,000,000",Free,Everyone
EDUCATION,4.4,272145,9700,"10,000,000",Free,Everyone
EDUCATION,4.4,56897,1400,"1,000,000",Free,Everyone
EDUCATION,4.2,8599,3500,"1,000,000",Free,Everyone
EDUCATION,4.5,41185,61000,"1,000,000",Free,Everyone
EDUCATION,4.1,29980,6000,"1,000,000",Free,Everyone
EDUCATION,4,304,2300,"10,000",Free,Everyone
EDUCATION,4.1,358,9000,"10,000",Free,Everyone
EDUCATION,4.3,11904,11000,"1,000,000",Free,Everyone
EDUCATION,4.3,22251,27000,"1,000,000",Free,Everyone
EDUCATION,4.3,22384,3600,"1,000,000",Free,Everyone
EDUCATION,4.5,99020,29000,"1,000,000",Free,Everyone
EDUCATION,4.6,73404,4400,"1,000,000",Free,Everyone
EDUCATION,4.1,12733,21000,"1,000,000",Free,Everyone
EDUCATION,4.6,25183,13000,"1,000,000",Free,Everyone
EDUCATION,4.7,52743,27000,"1,000,000",Free,Everyone
EDUCATION,4.7,61749,11000,"1,000,000",Free,Everyone
EDUCATION,4.3,55704,24000,"1,000,000",Free,Everyone
EDUCATION,4.7,19277,6100,"1,000,000",Free,Everyone
EDUCATION,4.6,13612,6300,"100,000",Free,Everyone
EDUCATION,4.6,37862,23000,"1,000,000",Free,Everyone
EDUCATION,4.6,18372,34000,"100,000",Free,Everyone
EDUCATION,4.3,656,3800,"10,000",Free,Everyone
EDUCATION,4.2,240,42000,"10,000",Free,Everyone
EDUCATION,4,275,19000,"10,000",Free,Everyone
EDUCATION,4.5,13791,70000,"100,000",Free,Everyone
EDUCATION,4.2,3692,32000,"100,000",Free,Everyone
EDUCATION,4.1,2363,93000,"100,000",Free,Everyone
EDUCATION,4.4,1769,40000,"100,000",Free,Everyone
EDUCATION,4,430,24000,"10,000",Free,Everyone
EDUCATION,4.5,756,20000,"100,000",Free,Everyone
EDUCATION,4.4,3963,15000,"100,000",Free,Everyone
EDUCATION,4,316,28000,"10,000",Free,Everyone
EDUCATION,4.2,642,10000,"10,000",Free,Everyone
EDUCATION,4.3,1058,14000,"100,000",Free,Everyone
EDUCATION,4.2,2277,42000,"100,000",Free,Everyone
EDUCATION,4.6,85375,65000,"1,000,000",Free,Everyone
EDUCATION,4.6,181893,37000,"10,000,000",Free,Everyone 10+
EDUCATION,4.7,6290507,39000,"100,000,000",Free,Everyone
EDUCATION,4.6,211856,47000,"10,000,000",Free,Everyone
EDUCATION,4.4,90481,79000,"1,000,000",Free,Everyone
EDUCATION,4.5,99020,18000,"1,000,000",Free,Everyone
EDUCATION,4.3,22384,100000,"1,000,000",Free,Everyone
EDUCATION,4.6,32380,32000,"1,000,000",Free,Everyone 10+
EDUCATION,4.5,172505,46000,"1,000,000",Free,Everyone
EDUCATION,4.2,69493,9800,"10,000,000",Free,Everyone
EDUCATION,4.2,8599,8200,"1,000,000",Free,Everyone
EDUCATION,4.7,1107884,18000,"10,000,000",Free,Everyone
EDUCATION,4.5,41185,39000,"1,000,000",Free,Everyone
EDUCATION,4.6,7973,44000,"1,000,000",Free,Everyone
EDUCATION,4.3,266935,5000,"10,000,000",Free,Everyone
EDUCATION,4.2,5695,21000,"1,000,000",Free,Everyone
EDUCATION,4.7,142632,22000,"1,000,000",Free,Everyone
EDUCATION,4.7,6290507,23000,"100,000,000",Free,Everyone
EDUCATION,4.4,55256,27000,"1,000,000",Free,Everyone
EDUCATION,4.5,172508,5000,"1,000,000",Free,Everyone
EDUCATION,4.4,54798,32000,"1,000,000",Free,Everyone
EDUCATION,4,4815,7400,"100,000",Free,Everyone
EDUCATION,4.6,75112,24000,"1,000,000",Free,Everyone
EDUCATION,4.4,33646,22000,"1,000,000",Free,Everyone
EDUCATION,4.7,1107903,10000,"10,000,000",Free,Everyone
EDUCATION,4.7,314300,17000,"10,000,000",Free,Everyone
EDUCATION,4.3,206527,38000,"10,000,000",Free,Everyone 10+
EDUCATION,4.1,9348,46000,"1,000,000",Free,Everyone
EDUCATION,4.2,3816,3800,"100,000",Free,Everyone
EDUCATION,4.3,47847,9300,"1,000,000",Free,Everyone
EDUCATION,4.3,16195,8400,"1,000,000",Free,Everyone
EDUCATION,4.3,206,28000,"10,000",Free,Everyone
EDUCATION,4,28392,9700,"1,000,000",Free,Everyone
EDUCATION,4.2,3241,11000,"100,000",Free,Everyone
EDUCATION,4,835,7400,"100,000",Free,Everyone
EDUCATION,4,2525,19000,"100,000",Free,Everyone
EDUCATION,3.8,828,16000,"100,000",Free,Everyone
EDUCATION,4.6,211856,14000,"10,000,000",Free,Everyone
EDUCATION,4.1,200058,22000,"10,000,000",Free,Everyone
EDUCATION,3.9,1239,25000,"100,000",Free,Everyone
EDUCATION,4.1,702,3600,"10,000",Free,Everyone
EDUCATION,4.5,108613,4500,"10,000,000",Free,Everyone
EDUCATION,4.2,69498,23000,"10,000,000",Free,Everyone
EDUCATION,4.4,148550,4200,"10,000,000",Free,Everyone
EDUCATION,4.7,6290507,58000,"100,000,000",Free,Everyone
EDUCATION,4,3847,22000,"100,000",Free,Everyone
EDUCATION,4.4,55256,1400,"1,000,000",Free,Everyone
EDUCATION,4.4,84309,9100,"1,000,000",Free,Everyone
EDUCATION,4,4815,22000,"100,000",Free,Everyone
EDUCATION,4.5,172508,21000,"1,000,000",Free,Everyone
EDUCATION,4.7,1107948,11000,"10,000,000",Free,Everyone
EDUCATION,4.3,266948,38000,"10,000,000",Free,Everyone
EDUCATION,4.5,14206,12000,"100,000",Free,Everyone
EDUCATION,4.3,206532,45000,"10,000,000",Free,Everyone 10+
EDUCATION,4.1,9348,50000,"1,000,000",Free,Everyone
EDUCATION,4.3,14700,24000,"1,000,000",Free,Everyone
EDUCATION,4.5,42828,47000,"1,000,000",Free,Everyone
EDUCATION,4.2,40209,23000,"1,000,000",Free,Everyone
EDUCATION,4.6,37862,46000,"1,000,000",Free,Everyone
EDUCATION,3.5,1405,45000,"100,000",Free,Everyone
EDUCATION,4.2,69498,50000,"10,000,000",Free,Everyone
EDUCATION,4.4,148549,24000,"10,000,000",Free,Everyone
EDUCATION,4.4,84311,33000,"1,000,000",Free,Everyone
EDUCATION,4.6,211856,12000,"10,000,000",Free,Everyone
EDUCATION,4.3,206532,53000,"10,000,000",Free,Everyone 10+
EDUCATION,4.5,172508,14000,"1,000,000",Free,Everyone
EDUCATION,4.8,256079,68000,"1,000,000",Free,Teen
EDUCATION,4.4,2078,37000,"100,000",Free,Everyone
EDUCATION,4.1,16103,79000,"1,000,000",Free,Everyone
EDUCATION,4.9,11,32000,"1,000",Paid,Everyone
EDUCATION,4.7,21,46000,"1,000",Paid,Everyone
EDUCATION,4.7,31085,40000,"100,000",Paid,Everyone
EDUCATION,4.7,3528,32000,"100,000",Paid,Everyone
ENTERTAINMENT,4.4,5456208,24000,"100,000,000",Free,Teen
ENTERTAINMENT,4,11656,42000,"1,000,000",Free,Everyone
ENTERTAINMENT,4.2,28948,12000,"1,000,000",Free,Teen
ENTERTAINMENT,4.3,296771,13000,"10,000,000",Free,Teen
ENTERTAINMENT,4.5,470089,13000,"10,000,000",Free,Everyone
ENTERTAINMENT,3.5,10939,4900,"10,000,000",Free,Everyone
ENTERTAINMENT,4.2,98509,8900,"1,000,000",Free,Everyone
ENTERTAINMENT,3.1,5241,19000,"1,000,000",Free,Everyone
ENTERTAINMENT,4.6,22508,14000,"10,000,000",Free,Everyone
ENTERTAINMENT,4.2,10291,64000,"1,000,000",Free,Teen
ENTERTAINMENT,4.3,7165362,8400,"1,000,000,000",Free,Teen
ENTERTAINMENT,4.3,4885646,11000,"100,000,000",Free,Teen
ENTERTAINMENT,4.1,141980,66000,"1,000,000",Free,Teen
ENTERTAINMENT,3.8,6979,41000,"1,000,000",Free,Everyone
ENTERTAINMENT,3.4,46618,15000,"1,000,000",Free,Teen
ENTERTAINMENT,4.3,103078,35000,"1,000,000",Free,Everyone
ENTERTAINMENT,4.4,17682,36000,"1,000,000",Free,Everyone
ENTERTAINMENT,4.4,37000,17000,"1,000,000",Free,Mature 17+
ENTERTAINMENT,4,175528,25000,"10,000,000",Free,Everyone
ENTERTAINMENT,3.7,1828284,35000,"100,000,000",Free,Everyone
ENTERTAINMENT,3.9,34923,10000,"1,000,000",Free,Teen
ENTERTAINMENT,4.5,684116,12000,"10,000,000",Free,Teen
